"","HHID_panel","tempo","income2010","DSR2010","assets2010","DAR2010","income2016","DSR2016","assets2016","DAR2016","income2020","DSR2020","assets2020","DAR2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"659","NAT4",1,107.4,0.010055866,214.5,0.1072261,67.278488,0.69585001,328.92407,1.1060303,34.347828,3.140506,138.91304,0.91568077,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"660","NAT4",2,107.4,0.010055866,214.5,0.1072261,67.278488,0.69585001,328.92407,1.1060303,34.347828,3.140506,138.91304,0.91568077,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"661","NAT40",2,NA,NA,NA,NA,123.79747,0.062116567,505.37976,0.21943894,32.201088,1.1198674,475.21741,0.45642266,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"662","NAT41",1,118.4,0.084459454,183,0.80327868,162.1519,0.0044496488,142.8481,0.088905618,181.41304,0.40339747,769.67389,0.60701036,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"663","NAT41",2,118.4,0.084459454,183,0.80327868,162.1519,0.0044496488,142.8481,0.088905618,181.41304,0.40339747,769.67389,0.60701036,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"664","NAT42",2,NA,NA,NA,NA,227.08859,0.027090304,99.556961,0.31740624,223.20653,0.15582961,648.80438,0.25970849,"Inc","Dec","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Sta","3"
"665","NAT43",1,31.200001,0.41634613,192,0.40625,62.531647,0.068186902,101.26582,0.12146249,24.782608,2.2522686,24.130436,2.1632431,"Dec","Dec","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"666","NAT43",2,31.200001,0.41634613,192,0.40625,62.531647,0.068186902,101.26582,0.12146249,24.782608,2.2522686,24.130436,2.1632431,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"667","NAT44",1,70.5,0,199,0.32160804,26.265823,0.70921308,219.55698,0.37211299,47.152176,0.84632856,361.46738,0.317871,"Inc","Inc","Sta","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"668","NAT44",2,70.5,0,199,0.32160804,26.265823,0.70921308,219.55698,0.37211299,47.152176,0.84632856,361.46738,0.317871,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"669","NAT45",1,20,2.0023513,183.5,0.83378744,182.27849,0.062049408,153.41772,0.80499178,82.608696,0.12936382,220.65218,1.1697143,"Dec","Sta","Dec","Inc","cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"670","NAT45",2,20,2.0023513,183.5,0.83378744,182.27849,0.062049408,153.41772,0.80499178,82.608696,0.12936382,220.65218,1.1697143,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"671","NAT46",1,129.7,0.010182912,134,0.35820895,100.25316,0.27251199,164.62025,0.32681274,120.1087,0.064571626,156.19565,0.96353513,"Inc","Sta","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","2"
"672","NAT46",2,129.7,0.010182912,134,0.35820895,100.25316,0.27251199,164.62025,0.32681274,120.1087,0.064571626,156.19565,0.96353513,"Sta","Inc","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"673","NAT47",1,30,1.0484396,224.5,1.2694877,215.18988,0.23461321,696.51898,0.81792468,79.347824,0.10381702,628.36957,0.14275038,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"674","NAT47",2,30,1.0484396,224.5,1.2694877,215.18988,0.23461321,696.51898,0.81792468,79.347824,0.10381702,628.36957,0.14275038,"Sta","Dec","Dec","Dec","cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"675","NAT48",1,30,3.0245392,402.5,0.37267077,168.60759,0.46189263,465.82278,1.1004184,1.7391305,10.674297,673.09784,0.34705207,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"676","NAT48",2,30,3.0245392,402.5,0.37267077,168.60759,0.46189263,465.82278,1.1004184,1.7391305,10.674297,673.09784,0.34705207,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"677","NAT49",1,85,0.01764706,128.5,0.19455251,113.92405,0.12642007,47.341774,1.6053474,106.52174,0.085346498,176.35869,0.30789524,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"678","NAT49",2,85,0.01764706,128.5,0.19455251,113.92405,0.12642007,47.341774,1.6053474,106.52174,0.085346498,176.35869,0.30789524,"Inc","Dec","Dec","Sta","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","3"
"679","NAT5",1,459,0.033769064,400.5,0.12484395,131.01266,0.45817637,415.25314,0.73136115,100,5.3503094,558.04352,1.7724423,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"680","NAT5",2,459,0.033769064,400.5,0.12484395,131.01266,0.45817637,415.25314,0.73136115,100,5.3503094,558.04352,1.7724423,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"681","NAT50",1,59.400002,0.037878785,121,0.53719008,122.58228,0.10901358,168.5443,0.24444613,103.31522,0.11913035,349.02176,0.73920894,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"682","NAT50",2,59.400002,0.037878785,121,0.53719008,122.58228,0.10901358,168.5443,0.24444613,103.31522,0.11913035,349.02176,0.73920894,"Inc","Inc","Sta","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"683","NAT51",1,80,0.022500001,197.5,0.075949363,167.72151,0.077342868,718.48096,0.13208422,219.76086,0.11890227,516.03259,0.21742812,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"684","NAT51",2,80,0.022500001,197.5,0.075949363,167.72151,0.077342868,718.48096,0.13208422,219.76086,0.11890227,516.03259,0.21742812,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"685","NAT6",1,51.299999,0.029044835,134,0.31343284,25.822784,0.0024509805,199.62025,0.028554216,18.47826,0.045284223,60.16304,0.50695574,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"686","NAT6",2,51.299999,0.029044835,134,0.31343284,25.822784,0.0024509805,199.62025,0.028554216,18.47826,0.045284223,60.16304,0.50695574,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"687","NAT7",1,106.4,0.036654137,417.5,0.062275454,40.632908,0,282.9747,0.40356964,39.510868,0.17207703,479.8913,1.194854,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"688","NAT7",2,106.4,0.036654137,417.5,0.062275454,40.632908,0,282.9747,0.40356964,39.510868,0.17207703,479.8913,1.194854,"Inc","Inc","Sta","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Sta","3"
"689","NAT8",2,NA,NA,NA,NA,156.39241,0.086289823,175.94937,0.23358992,55.489128,0.88465863,516.30432,0.089482114,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"690","NAT9",1,17,0.11117647,197.5,0.091139242,24.841772,0.64546233,279.17722,0.3058989,33.47826,5.1691203,120.21739,1.4016273,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"691","NAT9",2,17,0.11117647,197.5,0.091139242,24.841772,0.64546233,279.17722,0.3058989,33.47826,5.1691203,120.21739,1.4016273,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"692","ORA1",1,28,0.85052854,321.5,0.2488336,51.898735,0.54904354,882.78485,0.3908087,27.369566,1.7285713,517.06525,0.2403952,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"693","ORA1",2,28,0.85052854,321.5,0.2488336,51.898735,0.54904354,882.78485,0.3908087,27.369566,1.7285713,517.06525,0.2403952,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"694","ORA10",1,88,0.39427394,203,0.26600984,104.81013,0.055461284,251.51898,0.16380474,165.6087,0.4975138,221.63043,0.54369789,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"695","ORA10",2,88,0.39427394,203,0.26600984,104.81013,0.055461284,251.51898,0.16380474,165.6087,0.4975138,221.63043,0.54369789,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"696","ORA11",2,NA,NA,NA,NA,77.911392,0.20767757,458.10126,0.53896379,14.673913,1.2444546,381.19568,0.15503848,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"697","ORA12",1,19.5,0.076666668,128,0.0625,43.544304,0.2293314,184.90506,0.15737806,10.923913,0.21632522,56.25,0.77333331,"Inc","Inc","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"698","ORA12",2,19.5,0.076666668,128,0.0625,43.544304,0.2293314,184.90506,0.15737806,10.923913,0.21632522,56.25,0.77333331,"Dec","Inc","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"699","ORA13",2,NA,NA,NA,NA,30.379747,0.19641666,55.886078,0.99488103,8.913043,3.9428458,206.41304,0.53388101,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"700","ORA14",1,44,4.8652458,247.5,1.4181818,57.911392,4.4516931,1441.6456,0.4346422,16.195652,2.3428266,213.80435,0.41626844,"Inc","Dec","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","2"
"701","ORA14",2,44,4.8652458,247.5,1.4181818,57.911392,4.4516931,1441.6456,0.4346422,16.195652,2.3428266,213.80435,0.41626844,"Dec","Sta","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Dec","2"
"702","ORA15",1,130,1.2846153,171.5,2.9446063,87.594933,2.1621668,490.18988,1.2591039,54.739132,7.0374694,261.95651,2.1056929,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"703","ORA15",2,130,1.2846153,171.5,2.9446063,87.594933,2.1621668,490.18988,1.2591039,54.739132,7.0374694,261.95651,2.1056929,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"704","ORA16",2,NA,NA,NA,NA,50.126579,0.38654679,283.92404,0.5078823,7.445652,0.11706794,208.69565,0.007666667,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"705","ORA17",1,68,0.21234648,210,0.18000001,60.037975,0.070967741,118.79747,1.1405966,37.467392,1.25393,378.20654,0.63801116,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"706","ORA17",2,68,0.21234648,210,0.18000001,60.037975,0.070967741,118.79747,1.1405966,37.467392,1.25393,378.20654,0.63801116,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"707","ORA18",1,89,0.068426967,320.5,0.10296412,175.06329,0.1348632,131.20253,0.7134009,265.75,0.11986613,579.61957,0.34453633,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"708","ORA18",2,89,0.068426967,320.5,0.10296412,175.06329,0.1348632,131.20253,0.7134009,265.75,0.11986613,579.61957,0.34453633,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"709","ORA19",2,NA,NA,NA,NA,52.721519,0.15798706,205.6962,0.41857851,107.17391,0.14624578,147.82608,0.31185293,"Dec","Dec","Sta","Inc","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Inc","2"
"710","ORA2",1,49,0.48669389,157,0.19745225,28.797468,0.25274727,55.569622,0.1709567,27.717392,2.2375333,225.86957,0.5711261,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"711","ORA2",2,49,0.48669389,157,0.19745225,28.797468,0.25274727,55.569622,0.1709567,27.717392,2.2375333,225.86957,0.5711261,"Inc","Inc","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"712","ORA20",2,NA,NA,NA,NA,70.316452,0.10808282,207.91139,0.34966815,53.097824,0.18703793,232.60869,1.1706355,"Inc","Inc","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"713","ORA21",1,78,0.13653846,160,0.53125,189.87341,0.30431789,315.37973,0.44137269,70.760864,0,156.73912,0.15631069,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"714","ORA21",2,78,0.13653846,160,0.53125,189.87341,0.30431789,315.37973,0.44137269,70.760864,0,156.73912,0.15631069,"Dec","Dec","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"715","ORA22",1,74.5,0.13887247,214.5,0.4009324,67.974686,0.56485856,117.08861,1.5842701,86.16304,0,302.71738,0.10736087,"Dec","Inc","Inc","Sta","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"716","ORA22",2,74.5,0.13887247,214.5,0.4009324,67.974686,0.56485856,117.08861,1.5842701,86.16304,0,302.71738,0.10736087,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"717","ORA23",1,66.5,0.14165413,327.5,0.2687023,1202.5316,0,6051.4556,0.010460293,326.08694,0.4760696,1520.9783,1.0720074,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"718","ORA23",2,66.5,0.14165413,327.5,0.2687023,1202.5316,0,6051.4556,0.010460293,326.08694,0.4760696,1520.9783,1.0720074,"Dec","Inc","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"719","ORA24",1,55,0.54545456,189,0.22222224,29.746836,0.46423405,59.367092,0.35204688,173.15218,0.11384613,412.28259,0.2752966,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"720","ORA24",2,55,0.54545456,189,0.22222224,29.746836,0.46423405,59.367092,0.35204688,173.15218,0.11384613,412.28259,0.2752966,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"721","ORA25",1,183,0.37291893,320,0.36875001,6.329114,4.4309998,184.05063,0.25808117,49.130436,0.8119635,681.84784,0.27513471,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"722","ORA25",2,183,0.37291893,320,0.36875001,6.329114,4.4309998,184.05063,0.25808117,49.130436,0.8119635,681.84784,0.27513471,"Inc","Sta","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","2"
"723","ORA26",1,188,0.063297868,265.5,0.13182674,171.89874,0.10459573,385.56964,0.18907091,12.608696,1.2324702,83.260864,0.80590081,"Inc","Inc","Inc","Sta","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","3"
"724","ORA26",2,188,0.063297868,265.5,0.13182674,171.89874,0.10459573,385.56964,0.18907091,12.608696,1.2324702,83.260864,0.80590081,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"725","ORA27",1,82,0.63414633,251.5,0.30616301,106.96203,0.56112766,578.6076,0.27358782,339.78262,0.25225407,832.98907,0.13901743,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"726","ORA27",2,82,0.63414633,251.5,0.30616301,106.96203,0.56112766,578.6076,0.27358782,339.78262,0.25225407,832.98907,0.13901743,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"727","ORA28",1,57,1.1077552,173,0.52023119,35.443039,0,260.37973,0.18242589,55.217392,1.289977,495.1087,0.39789242,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"728","ORA28",2,57,1.1077552,173,0.52023119,35.443039,0,260.37973,0.18242589,55.217392,1.289977,495.1087,0.39789242,"Inc","Inc","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"729","ORA29",1,43.125,0.11362319,175,0.16399999,48.037975,0.11151209,208.10126,0.41037714,111.51086,0.50517064,583.36957,0.41774547,"Inc","Inc","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"730","ORA29",2,43.125,0.11362319,175,0.16399999,48.037975,0.11151209,208.10126,0.41037714,111.51086,0.50517064,583.36957,0.41774547,"Inc","Sta","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Inc","2"
"731","ORA3",2,NA,NA,NA,NA,58.528481,0.20646945,48.227848,1.4555905,96.358696,0.022318911,303.96738,0.66651893,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"732","ORA30",1,44,0.20113637,326.5,0.31852987,32.594936,0.97228587,126.29747,1.6793686,3.6086955,14.841458,214.02173,1.0704521,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"733","ORA30",2,44,0.20113637,326.5,0.31852987,32.594936,0.97228587,126.29747,1.6793686,3.6086955,14.841458,214.02173,1.0704521,"Inc","Dec","Inc","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"734","ORA31",2,NA,NA,NA,NA,44.303799,0.026947211,103.79747,0.70136589,119.94565,0.070884436,216.57608,0.17037894,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"735","ORA32",1,217,0.11419355,188.5,0.58355439,136.70886,0.21171694,174.93671,0.72369033,92.913048,0.21201189,275.70651,0.39824954,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"736","ORA32",2,217,0.11419355,188.5,0.58355439,136.70886,0.21171694,174.93671,0.72369033,92.913048,0.21201189,275.70651,0.39824954,"Inc","Dec","Sta","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","2"
"737","ORA33",1,72.5,0.070344828,102.5,0.66341472,131.39241,0.033477839,429.3671,0.14439858,25.733694,0.95725721,404.56522,0.34802794,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"738","ORA33",2,72.5,0.070344828,102.5,0.66341472,131.39241,0.033477839,429.3671,0.14439858,25.733694,0.95725721,404.56522,0.34802794,"Sta","Inc","Inc","Dec","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"739","ORA34",2,NA,NA,NA,NA,14.430379,1.0204574,145.31645,0.18304878,29.23913,0.27947497,169.23912,0.24048814,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"740","ORA35",1,71.639999,0.13958682,186.5,0.40214479,92.025314,0.037068289,169.1772,0.78438461,205.19565,0.1664267,484.40216,0.14120498,"Sta","Inc","Dec","Inc","cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"741","ORA35",2,71.639999,0.13958682,186.5,0.40214479,92.025314,0.037068289,169.1772,0.78438461,205.19565,0.1664267,484.40216,0.14120498,"Inc","Dec","Inc","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Inc","4"
"742","ORA36",1,110,0.087272733,376.5,0.31872511,24.683544,0.4574385,312.40506,0.20454215,164.34782,0.19800018,500.76089,0.16994138,"Dec","Dec","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","4"
"743","ORA36",2,110,0.087272733,376.5,0.31872511,24.683544,0.4574385,312.40506,0.20454215,164.34782,0.19800018,500.76089,0.16994138,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"744","ORA38",1,66,1.1090908,188,1.2234043,75.949364,0.051466443,419.43039,0.1885891,135.43478,0.0027845758,816.84784,0.078472383,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"745","ORA38",2,66,1.1090908,188,1.2234043,75.949364,0.051466443,419.43039,0.1885891,135.43478,0.0027845758,816.84784,0.078472383,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"746","ORA39",1,80,0.10165,153,0.16666669,59.721519,0,87.531647,0.23191613,99.782616,0.055193521,264.78262,0.53968793,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"747","ORA39",2,80,0.10165,153,0.16666669,59.721519,0,87.531647,0.23191613,99.782616,0.055193521,264.78262,0.53968793,"Inc","Inc","Sta","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Inc","2"
"748","ORA4",2,NA,NA,NA,NA,64.962029,0.020070147,191.07594,0.072745942,55.815216,0.22523858,135.86957,0.33193597,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"749","ORA40",1,37.099998,0.31627655,235,0.13914894,47.594936,1.1252773,83.48101,2.1070659,42.336956,0.62176871,166.30435,0.45037907,"Dec","Inc","Inc","Inc","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"750","ORA40",2,37.099998,0.31627655,235,0.13914894,47.594936,1.1252773,83.48101,2.1070659,42.336956,0.62176871,166.30435,0.45037907,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
"751","ORA41",1,30.299999,0.6057291,185,0.49729729,70.569618,0.39788124,301.36075,0.57704926,370.43478,0.19622651,851.84784,0.26248819,"Inc","Inc","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"752","ORA41",2,30.299999,0.6057291,185,0.49729729,70.569618,0.39788124,301.36075,0.57704926,370.43478,0.19622651,851.84784,0.26248819,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"753","ORA42",2,NA,NA,NA,NA,189.87341,1.0366071,3715.8228,0.24527542,92.391304,0.23326069,488.04349,0.4452472,"Dec","Inc","Dec","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","4"
"754","ORA43",1,56.299999,0,235,0.15404256,48.227848,0.49804488,167.65822,0.60420543,165.84782,0.260665,324.61957,0.36719906,"Dec","Inc","Sta","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Sta","cat_income_b_Dec","2"
"755","ORA43",2,56.299999,0,235,0.15404256,48.227848,0.49804488,167.65822,0.60420543,165.84782,0.260665,324.61957,0.36719906,"Inc","Dec","Dec","Inc","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"756","ORA44",1,414.5,0.22846803,305.5,1.2274959,106.96203,0.97182822,115.56963,1.7738224,85.108696,0.60024905,624.45654,0.54623497,"Dec","Inc","Inc","Dec","cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"757","ORA44",2,414.5,0.22846803,305.5,1.2274959,106.96203,0.97182822,115.56963,1.7738224,85.108696,0.60024905,624.45654,0.54623497,"Inc","Dec","Dec","Dec","cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","4"
