HHID_panel,caste,jatis,annualincome1,DSR1,loanamount1,DIR1,villageid1,sizeownland2010,head_edulevel2010,head_occupation2010,wifehusb_edulevel2010,wifehusb_occupation2010,mainocc_occupation2010,yearly_expenses1,assets_noland1,villagearea1,agri2010,nagri2010,shareagri1,sharenagri1,DAR_without1,DAR_with1,ISR1,DSR302010,DSR402010,DSR502010,cro_annualincome1,cro_assets_noland1,cro_loanamount2010,cro_DSR1,cro_DAR_without1,cro_DIR2010,cro_ISR1,cro_DAR_with2010,log_yearly_expenses1,log_annualincome1,log_assets_noland1,log_assets1,log_loanamount1,log_ISR102010,log_ISR1002010,log_ISR10002010,log_ISR100002010,log_ISR2010,log_DAR102010,log_DAR1002010,log_DAR10002010,log_DAR100002010,log_DAR2010,log_DSR102010,log_DSR1002010,log_DSR10002010,log_DSR100002010,log_DSR2010,ihs_ISR2010,ihs_ISR102010,ihs_ISR1002010,ihs_ISR10001,ihs_ISR100002010,ihs_DAR2010,ihs_DAR102010,ihs_DAR1002010,ihs_DAR10001,ihs_DAR100002010,ihs_DSR2010,ihs_DSR102010,ihs_DSR1002010,ihs_DSR10001,ihs_DSR100002010,ihs_loanamount1,ihs_annualincome1,ihs_assets_noland1,annualincome2,DSR2,loanamount2,DIR2,villageid2,yearly_expenses2,assets_noland2,villagearea2,agri2016,nagri2016,shareagri2,sharenagri2,DAR_without2,DAR_with2,ISR2,cro_annualincome2,cro_assets_noland2,cro_loanamount2016,cro_DSR2,cro_DAR_without2,cro_DIR2016,cro_ISR2,cro_DAR_with2016,log_yearly_expenses2,log_annualincome2,log_assets_noland2,log_assets2,log_loanamount2,log_ISR102016,log_ISR1002016,log_ISR10002016,log_ISR100002016,log_ISR2016,log_DAR102016,log_DAR1002016,log_DAR10002016,log_DAR100002016,log_DAR2016,log_DSR102016,log_DSR1002016,log_DSR10002016,log_DSR100002016,log_DSR2016,ihs_ISR2016,ihs_ISR102016,ihs_ISR1002016,ihs_ISR10002,ihs_ISR100002016,ihs_DAR2016,ihs_DAR102016,ihs_DAR1002016,ihs_DAR10002,ihs_DAR100002016,ihs_DSR2016,ihs_DSR102016,ihs_DSR1002016,ihs_DSR10002,ihs_DSR100002016,ihs_loanamount2,ihs_annualincome2,ihs_assets_noland2,annualincome3,DSR3,loanamount3,DIR3,villageid3,yearly_expenses3,assets_noland3,villagearea3,agri2020,nagri2020,shareagri3,sharenagri3,DAR_without3,DAR_with3,ISR3,cro_annualincome3,cro_assets_noland3,cro_loanamount2020,cro_DSR3,cro_DAR_without3,cro_DIR2020,cro_ISR3,cro_DAR_with2020,log_yearly_expenses3,log_annualincome3,log_assets_noland3,log_assets3,log_loanamount3,log_ISR102020,log_ISR1002020,log_ISR10002020,log_ISR100002020,log_ISR2020,log_DAR102020,log_DAR1002020,log_DAR10002020,log_DAR100002020,log_DAR2020,log_DSR102020,log_DSR1002020,log_DSR10002020,log_DSR100002020,log_DSR2020,ihs_ISR2020,ihs_ISR102020,ihs_ISR1002020,ihs_ISR10003,ihs_ISR100002020,ihs_DAR2020,ihs_DAR102020,ihs_DAR1002020,ihs_DAR10003,ihs_DAR100002020,ihs_DSR2020,ihs_DSR102020,ihs_DSR1002020,ihs_DSR10003,ihs_DSR100002020,ihs_loanamount3,ihs_annualincome3,ihs_assets_noland3,cat_income,cat_assets,path_30,path_40,path_50,dummyownland2010
ELA2,Middle,Vanniyar,172,.26216859,85,.49418604,ELA,10,High school (8th-10th),Agri self-employed,HSC/Diploma (11th-12th),Agri casual workers,Agri self-employed,86.400002,260,Ur,142,30,.82558137,.1744186,.32692307,.0097031966,.099377908,0,0,0,55.612976,63.825043,43.968296,.64002001,.68888783,.79061216,.46319437,.21329054,11.366743,12.05525,12.468437,9.0779514,11.350407,-.0062403674,2.2963448,4.5989299,6.901515,-2.3088255,1.1845547,3.4871397,5.7897248,8.09231,-1.1180304,.9638176,3.2664027,5.5689878,7.871573,-1.3387675,.099215053,.87696785,2.9920137,5.2921023,7.5946622,.32136303,1.9003124,4.180521,6.4828744,8.7854576,.2592546,1.6914998,3.9599133,6.2621384,8.5647202,12.043553,12.748397,13.161584,289.3671,.053404786,552.5,1.9093394,ELA,68.354431,589.24048,Ur,284.81012,4.556962,.98425192,.015748031,.93764776,.26206845,.030621173,66.142868,83.83606,82.056076,.37658244,.97876835,1.2405884,.31285322,.63993853,11.132462,12.575452,13.28659,7.6536031,13.222209,-1.1834785,1.1191067,3.4216917,5.724277,-3.4860635,2.2382042,4.5407891,6.8433743,9.1459599,-.064380921,-.62726986,1.6753153,3.9779003,6.2804856,-2.9298549,.03061639,.30161771,1.8379087,4.1151052,6.4174266,.83658963,2.9341829,5.2339649,7.5365219,9.8391066,.053379431,.51145595,2.377115,4.6711349,6.9736333,13.915356,13.268599,13.979737,168.20653,.10353781,429.39999,2.552814,ELA,57.608696,858.69568,Ur,35.326088,132.88043,.21001616,.78998387,.50006074,.17251006,.051123522,55.201084,95.048752,75.443298,.46956927,.79373264,1.3666996,.37114212,.55667895,10.961429,12.032948,13.66317,7.8196888,12.970144,-.67092544,1.6316596,3.9342446,6.2368298,-2.9735105,1.6095594,3.9121444,6.2147298,8.5173149,-.69302571,.034766674,2.3373518,4.6399369,6.942522,-2.2678185,.051101279,.49123827,2.3342378,4.6274877,6.9299779,.48126614,2.3125575,4.6053915,6.9078779,9.2104616,.1033537,.90616977,3.0328228,5.3331075,7.6356692,13.663291,12.726095,14.356318,T3 in.,T3 as.,Never,Never,Never,1
ELA20,Dalits,SC,70.800003,.18135883,68,.96045196,ELA,2,Below primary,Agri self-employed,Below primary,Agri casual workers,Agri self-employed,29.4,202,Colony,49.799999,21,.70338982,.29661015,.33663365,.02830974,.15311025,0,0,0,41.369259,58.674644,40.816551,.56603885,.69564205,.98663962,.53497654,.30477449,10.28875,11.167614,12.216023,7.7840571,11.127263,.42598808,2.7285731,5.0311584,7.3337436,-1.876597,1.2138251,3.5164101,5.8189955,8.1215801,-1.08876,.59530735,2.8978925,5.2004776,7.5030627,-1.7072778,.15251826,1.2118928,3.422785,5.7243161,8.0268908,.33057955,1.9283371,4.2097778,6.5121446,8.8147278,.18037908,1.3570209,3.5917988,5.8936324,8.1962099,11.82041,11.860762,12.90917,33.544304,1.6133839,145.5,4.3375473,ELA,58.860756,212.02531,Colony,15.316456,18.227848,.45660377,.54339623,.68623888,.68623888,.59688324,32.250732,59.629692,52.596195,1.1728593,.88204712,1.6308527,.84196967,.88204712,10.98293,10.420623,12.264461,5.3567057,11.887932,1.7865514,4.0891366,6.3917217,8.6943064,-.51603377,1.9260556,4.2286406,6.5312257,8.8338108,-.37652948,2.7809188,5.0835042,7.3860888,9.688674,.47833377,.56615049,2.4866428,4.7823539,7.0848694,9.387454,.64135659,2.6244698,4.9218411,7.2243733,9.5269585,1.2560555,3.4750252,5.7766609,8.079236,10.381822,12.581079,11.11377,12.957608,7.9891305,6.4512157,174.39999,21.829659,ELA,46.195652,265.32608,Colony,3.9130433,4.076087,.48979592,.51020408,.65730441,.65730441,4.2489204,19.990938,64.257919,55.870449,1.8615749,.86947185,2.7947886,1.6196687,.86947185,10.740641,8.985837,12.488715,5.5809598,12.069107,3.7492499,6.0518351,8.3544207,10.657005,1.4466649,1.882977,4.1855621,6.4881473,8.7907324,-.41960803,4.1668539,6.469439,8.7720242,11.074609,1.8642685,2.1533809,4.4425359,6.7449837,9.0475674,11.350152,.61733842,2.581861,4.878767,7.1812949,9.4838791,2.5633693,4.8600612,7.1625867,9.4651709,11.767756,12.762254,9.6789846,13.181862,T2 in.,T2 as.,Lasting entrance,Lasting entrance,Lasting entrance,1
ELA21,Middle,Vanniyar,62.5,.174688,74.5,1.192,ELA,1.5,Below primary,Agri casual workers,Below primary,Agri casual workers,Non-agri casual workers,65.82,81,Ur,12.5,50,.2,.80000001,.91975313,.043038707,.16668801,0,0,0,39.685028,43.267487,42.077709,.55901188,.97250181,1.0602919,.55034471,.35044488,11.094679,11.042922,11.302204,7.4564548,11.218554,.51095366,2.8135388,5.1161237,7.4187088,-1.7916315,2.2189353,4.5215201,6.8241053,9.1266899,-.083649978,.55783129,2.8604164,5.1630015,7.4655867,-1.7447537,.16592561,1.2839055,3.5075846,5.8092799,8.1118565,.82347739,2.9150245,5.2146969,7.5172529,9.8198376,.17381153,1.3243487,3.5543818,5.8561568,8.1587343,11.911701,11.736069,11.995352,110.12658,.25287166,127.2,1.1550345,ELA,73.670883,263.35443,Ur,0,110.12658,0,1,.48299927,.24626394,.017669439,47.932571,64.098358,50.29163,.63236338,.78460091,1.0492162,.26045993,.62680668,11.207363,11.609385,12.481256,6.2471123,11.753516,-1.7333336,.56925148,2.8718367,5.1744218,-4.0359187,1.574845,3.87743,6.1800151,8.4826002,-.72774017,.9277119,3.2302971,5.5328822,7.8354673,-1.3748732,.017668519,.17578764,1.3342738,3.5657835,5.8675771,.46595445,2.2785401,4.5706844,6.8731632,9.1757479,.25025144,1.6578437,3.923835,6.2260332,8.528614,12.446663,12.302533,13.174403,47.826088,0,13,.27181819,ELA,22.5,185.16306,Ur,0,47.826088,0,1,.070208393,.070208393,0,36.29847,56.996929,23.513348,0,.4125371,.64777797,0,.4125371,10.021271,10.775327,12.128992,5.2212367,9.4727049,,,,,,-.35370231,1.9488827,4.2514677,6.5540528,-2.6562874,,,,,,0,0,0,0,0,.070150845,.65437299,2.6470635,4.9446659,7.2472005,0,0,0,0,0,10.165852,11.468473,12.82214,T2 in.,T1 as.,Never,Never,Never,1
ELA22,Dalits,SC,74.599998,.60115951,81.5,1.0924933,ELA,1,Below primary,Agri casual workers,Below primary,No occupation,Non-agri casual workers,30.4,84,Colony,5,69.599998,.067024127,.93297589,.97023809,.068834461,.098478556,1,1,1,42.096527,43.795193,43.356331,.8439756,.98997927,1.0299265,.46179286,.40982834,10.322198,11.219895,11.338573,7.076654,11.308358,-.015331371,2.2872536,4.589839,6.8924241,-2.3179164,2.2723713,4.5749564,6.8775415,9.1801262,-.030213784,1.7936902,4.0962753,6.3988605,8.7014456,-.50889498,.098320074,.87057436,2.9829688,5.2830119,7.5855713,.86017138,2.9681637,5.2681303,7.5706887,9.8732738,.56981891,2.4936843,4.7894917,7.0920081,9.3945923,12.001506,11.913043,12.031719,170.63292,.036442999,107.6,.63059342,ELA,25.949368,158.79747,Colony,0,170.63292,0,1,.67759264,.67759264,.036442999,55.465244,54.152004,47.563168,.3315416,.87832701,.85753095,.3315416,.87832701,10.163902,12.04727,11.975385,5.0676298,11.586176,-1.0094209,1.2931643,3.5957494,5.8983345,-3.312006,1.9133761,4.215961,6.5185461,8.8211317,-.389209,-1.0094209,1.2931643,3.5957494,5.8983345,-3.312006,.036434937,.35681048,2.0046251,4.2890849,6.5914836,.63421315,2.6119244,4.909163,7.2116942,9.5142784,.036434937,.35681048,2.0046251,4.2890849,6.5914836,12.279324,12.740417,12.668532,29.565218,2.8276784,241.8,8.1785297,ELA,73.36956,436.63046,Colony,7.8260865,21.73913,.26470587,.7352941,.5537864,.5537864,.79388505,30.921486,75.864395,62.299625,1.4140887,.82119715,2.0147681,.92594647,.82119715,11.203264,10.294353,12.986842,6.0790873,12.395866,2.0717685,4.3743534,6.6769385,8.9795237,-.2308166,1.7116088,4.014194,6.3167791,8.6193638,-.59097624,3.3420413,5.6446261,7.9472113,10.249797,1.039456,.72788614,2.7688589,5.0675406,7.3700862,9.6726713,.52879548,2.4128098,4.7074227,7.0099268,9.3125114,1.7624975,4.035501,6.3377767,8.6403589,10.942944,13.089013,10.987501,13.67999,T2 in.,T1 as.,Temporary exit,Temporary exit,Temporary exit,1
ELA23,Middle,Vanniyar,49,.16498598,60,1.2244898,ELA,,Below primary,Agri casual workers,Below primary,Agri casual workers,Agri casual workers,46.400002,105,Ur,49,0,1,0,.5714286,.5714286,.16498598,0,0,0,36.593056,47.176941,39.148678,.54846513,.82982653,1.0698389,.54846513,.82982653,10.745055,10.799576,11.561716,4.6539602,11.0021,.5006904,2.8032753,5.1058607,7.4084458,-1.8018948,1.7429693,4.0455546,6.3481393,8.6507244,-.55961573,.5006904,2.8032753,5.1058607,7.4084458,-1.8018948,.16424651,1.2751164,3.4973397,5.799017,8.101593,.54417127,2.4436862,4.7387781,7.0412874,9.3438721,.16424651,1.2751164,3.4973397,5.799017,8.101593,11.695247,11.492723,12.254863,44.683544,.13290414,77.599998,1.7366571,ELA,55.316456,167.21519,Ur,5.6962028,38.987339,.12747876,.87252128,.46407264,.46407264,.13290414,35.485359,55.092426,42.653423,.51032424,.77421576,1.2020006,.51032424,.77421576,10.920826,10.70736,12.027037,5.1192818,11.259323,.28445798,2.587043,4.8896279,7.1922131,-2.0181272,1.534871,3.837456,6.1400409,8.442626,-.7677142,.28445798,2.587043,4.8896279,7.1922131,-2.0181272,.13251597,1.0960345,3.2816026,5.5827894,7.8853607,.44884884,2.2394292,4.5307193,6.8331895,9.1357737,.13251597,1.0960345,3.2816026,5.5827894,7.8853607,11.95247,11.400508,12.720184,51.847828,0,163,3.1438155,ELA,19.891304,110.32609,Ur,10.597826,41.25,.20440251,.79559749,1.4774384,1.4774384,0,37.288666,47.961498,54.625557,0,1.1389459,1.4649372,0,1.1389459,9.8980379,10.856069,11.611196,4.7034402,12.001506,,,,,,2.6928949,4.9954801,7.2980652,9.6006498,.39030981,,,,,,0,0,0,0,0,1.1821828,3.3871853,5.6886387,7.9912124,10.293797,0,0,0,0,0,12.694653,11.549215,12.304343,T1 in.,T1 as.,Never,Never,Never,0
ELA24,Dalits,SC,65,.19615385,159,2.4461539,ELA,2,Primary completed,Agri self-employed,Below primary,Agri casual workers,Non-agri casual workers,104.1,406,Colony,29,36,.44615385,.55384618,.39162558,.061013047,.19615385,0,0,0,40.207256,74.047203,54.175014,.58103055,.73162806,1.347394,.58103055,.39367777,11.553107,11.082143,12.914108,7.865572,11.97666,.67372912,2.9763143,5.2788992,7.5814843,-1.6288559,1.365136,3.6677213,5.9703064,8.272891,-.93744904,.67372912,2.9763143,5.2788992,7.5814843,-1.6288559,.19491726,1.4263015,3.6701105,5.9720531,8.2746315,.3822487,2.074199,4.3610315,6.663455,8.9660387,.19491726,1.4263015,3.6701105,5.9720531,8.2746315,12.669806,11.77529,13.607256,108.22785,.21431473,113.9,1.0524093,ELA,51.139244,254.30379,Colony,30.379747,77.848099,.28070176,.71929824,.44788951,.44788951,.050572041,47.655499,63.355492,48.473892,.59843546,.76510954,1.0171732,.36980277,.76510954,10.842307,11.591994,12.446285,5.5385294,11.643076,-.68177128,1.6208138,3.923399,6.2259841,-2.9843564,1.4993764,3.8019614,6.1045465,8.4071312,-.80320871,.7622754,3.0648606,5.3674455,7.6700306,-1.5403097,.050550509,.48632246,2.3235958,4.6166439,6.9191322,.43412429,2.2047591,4.4952331,6.7976952,9.1002789,.21270713,1.5058794,3.7585516,6.0605984,8.3631783,12.336224,12.285141,13.139432,21.997282,2.8222399,257.5,11.705991,ELA,30.978262,337.17392,Colony,0,21.997282,0,1,.76370084,.38044003,1.5190368,28.019239,69.601402,63.619816,1.4131815,.9140594,2.270576,1.1495365,.72459513,10.341041,9.9986744,12.728354,6.5174465,12.458775,2.7206616,5.0232468,7.3258319,9.628417,.41807643,2.033006,4.3355913,6.638176,8.9407616,-.26957914,3.340116,5.6427011,7.9452863,10.247871,1.0375309,1.2052767,3.4148903,5.7164044,8.0189791,10.321564,.70407182,2.7304122,5.0287809,7.3313236,9.6339083,1.7606827,4.033577,6.3358512,8.6384335,10.941018,13.151922,10.691821,13.421501,T2 in.,T3 as.,New over-indebted,New over-indebted,New over-indebted,1
ELA26,Dalits,SC,108,.52108902,103,.9537037,ELA,,Below primary,No occupation,Below primary,No occupation,Non-agri casual workers,87.199997,400,Colony,0,108,0,1,.25749999,.25749999,.15465319,1,1,1,47.622032,73.680634,46.875481,.8047061,.63619816,.98432344,.5367676,.63619816,11.375959,11.589887,12.89922,5.9914646,11.542484,.43601495,2.7386,5.0411854,7.34377,-1.8665701,.94584948,3.2484345,5.5510197,7.8536048,-1.3567356,1.6507508,3.9533358,6.2559209,8.558506,-.65183437,.15404324,1.2203004,3.4327908,5.7343426,8.0369177,.25473604,1.6747308,3.9419587,6.2441707,8.546752,.49999443,2.3529801,4.646575,6.949069,9.2516527,12.235631,12.283033,13.592367,28.481012,1.4347652,186.8,6.5587559,ELA,30.632912,243.41772,Colony,28.481012,0,1,0,.76740509,.76740509,.47466254,30.538788,62.438251,57.164398,1.1278732,.91553485,1.8718619,.78006059,.91553485,10.32983,10.256993,12.402534,5.4947791,12.137794,1.557434,3.860019,6.1626043,8.465189,-.74515116,2.0378447,4.3404298,6.6430149,8.9455996,-.26474047,2.6635864,4.9661713,7.2687564,9.5713415,.36100122,.45843527,2.261497,4.553277,6.8557525,9.1583366,.70701313,2.7352102,5.0336194,7.3361626,9.6387472,1.1580242,3.3579457,5.6593308,7.961904,10.264489,12.830941,10.95014,13.095681,3.9130433,2.5411429,77.599998,19.831112,ELA,50.543476,263.58694,Colony,3.9130433,0,1,0,.29440001,.29440001,2.5411429,15.758138,64.11721,42.653423,1.3646137,.66524142,2.7067554,1.3646137,.66524142,10.830589,8.2720709,12.482139,5.5743833,11.259323,3.235199,5.5377841,7.8403692,10.142954,.93261397,1.0797693,3.3823543,5.6849394,7.9875245,-1.2228159,3.235199,5.5377841,7.8403692,10.142954,.93261397,1.6624038,3.9287331,6.2309351,8.5335169,10.836102,.29030511,1.8005874,4.0757899,6.3780894,8.6806717,1.6624038,3.9287331,6.2309351,8.5335169,10.836102,11.95247,8.9652176,13.175285,T3 in.,T3 as.,Always,Always,Always,0
ELA27,Dalits,SC,145,.10377242,18,.12413792,ELA,1.5,High school (8th-10th),Non-agri regular non-qualified workers,High school (8th-10th),Agri self-employed,Agri self-employed,71.400002,182,Colony,85,60,.58620691,.41379312,.0989011,.0098253274,.02584138,0,0,0,52.535877,56.670509,26.207415,.46992368,.46245241,.4988479,.29564592,.21418169,11.176053,11.884489,12.111762,7.5131636,9.7981272,-1.3531932,.94939196,3.251977,5.5545621,-3.6557782,-.011049836,2.2915354,4.5941205,6.8967056,-2.3136349,.037030101,2.3396151,4.6422005,6.9447856,-2.2655549,.025838504,.2556209,1.6780338,3.9454985,6.2477131,.09874057,.87358183,2.9872286,5.287293,7.5898528,.10358707,.90779871,3.0350759,5.3353705,7.6379328,10.491274,12.577636,12.804909,104.00001,.26339749,87.300003,.83942306,ELA,34.683544,180.06329,Colony,3.164557,100.83545,.03042843,.96957153,.48482955,.23598632,.043929409,47.026695,56.468781,44.361351,.64101845,.78559077,.94332272,.35284594,.61796272,10.454021,11.552146,12.101064,5.913332,11.377106,-.82258618,1.4799989,3.782584,6.0851693,-3.1251712,1.5786271,3.8812122,6.1837974,8.4863825,-.7239579,.96849406,3.2710791,5.5736642,7.8762493,-1.3340911,.043915294,.42626724,2.1858561,4.4758606,6.7783175,.46760195,2.2822442,4.5744658,6.8769455,9.1795292,.26044315,1.6958704,3.9645865,6.2668152,8.569397,12.070253,12.245294,12.79421,1048.9169,.0052227448,229.10001,.2184158,ELA,29.347826,185.48912,Colony,5.4347825,1043.4821,.0051813284,.99481869,1.2351129,.22893825,.0014686598,101.60468,57.030365,61.189236,.17350005,1.0729238,.60222858,.11366858,.61174834,10.286974,13.863269,12.130752,6.9084616,12.341914,-4.22082,-1.9182348,.38435033,2.6869354,-6.5234051,2.5137475,4.8163328,7.1189175,9.4215031,.21116239,-2.952147,-.649562,1.6530231,3.9556081,-5.2547321,.0014686593,.01468607,.14634307,1.1772522,3.3812397,1.0382593,3.2085295,5.5094962,7.8120651,10.11465,.005222721,.052203733,.50104547,2.355212,4.6488471,13.035061,14.556416,12.823898,T3 in.,T2 as.,Never,Never,Never,1
ELA30,Middle,Vanniyar,80,.1415,74,.92500001,ELA,2,Below primary,Agri self-employed,Below primary,Agri casual workers,Non-agri regular non-qualified workers,32.299999,195,Ur,35,45,.4375,.5625,.37948719,.030897703,.079000004,0,0,0,43.088696,57.988899,41.983364,.5210973,.72398967,.97434759,.42908406,.31379214,10.382822,11.289782,12.180755,7.7811384,11.211821,-.2357223,2.0668628,4.3694477,6.6720328,-2.5383074,1.3336506,3.6362357,5.9388208,8.2414055,-.96893442,.34712949,2.6497147,4.9522996,7.2548847,-1.9554555,.078918062,.72484052,2.7639918,5.0626349,7.3651805,.37092298,2.0437224,4.3295565,6.6319699,8.9345531,.14103201,1.1466697,3.3441081,5.6454592,7.9480319,11.904967,11.982929,12.873902,45.34177,.0063930769,22.200001,.48961478,ELA,15.063291,394.17722,Ur,22.784811,22.556961,.50251257,.49748746,.056319848,.024652798,.0063930769,35.658752,73.321358,28.105047,.18559659,.38331324,.78816688,.18559659,.29104182,9.6200161,10.721984,12.884556,6.8029571,10.007848,-2.7499547,-.44736946,1.8552157,4.1578007,-5.0525398,-.5741232,1.7284619,4.0310469,6.333632,-2.8767083,-2.7499547,-.44736946,1.8552157,4.1578007,-5.0525398,.0063930331,.063887298,.60223752,2.5544243,4.8510089,.056290116,.53701282,2.4293993,4.7242732,7.0267801,.0063930331,.063887298,.60223752,2.5544243,4.8510089,10.700994,11.415132,13.577703,68.400002,.57959712,148.7,2.1739764,ELA,63.994568,444.34781,Ur,0,68.400002,0,1,.33464774,.33464774,.03496059,40.896427,76.308754,52.978989,.83376193,.69427145,1.2954429,.32698381,.69427145,11.066553,11.133128,13.004363,6.0966077,11.909686,-1.0509487,1.2516363,3.5542214,5.8568063,-3.3535337,1.2079083,3.5104933,5.8130784,8.1156635,-1.0946769,1.757163,4.0597482,6.3623333,8.6649179,-.54542202,.034953471,.34284958,1.9646372,4.2475729,6.5499558,.32869688,1.9226665,4.2038636,6.506228,8.8088112,.55125099,2.4576705,4.7529697,7.055481,9.3580656,12.602834,11.826275,13.69751,T2 in.,T2 as.,New over-indebted,New over-indebted,New over-indebted,1
ELA31,Dalits,SC,30,.93408239,58,1.9333333,ELA,1,Below primary,Agri self-employed,Below primary,Agri casual workers,Agri self-employed,58.099998,210.5,Colony,20,10,.66666669,.33333334,.27553445,.044257917,.21631685,1,1,1,31.072325,59.486355,38.708767,.97752619,.65071672,1.2457634,.60029322,.35372329,10.969921,10.308952,12.257241,7.178164,10.968198,.77157402,3.0741591,5.3767443,7.6793294,-1.5310111,1.0135424,3.3161275,5.6187129,7.9212976,-1.2890426,2.2343946,4.5369797,6.8395648,9.1421499,-.068190634,.2146644,1.5143129,3.7678401,6.0698967,8.3724766,.27216205,1.7381024,4.009604,6.3118629,8.6144447,.83398646,2.9303946,5.2301555,7.532712,9.8352966,11.661345,11.0021,12.950388,126.58228,.12517153,34.799999,.27491999,ELA,22.911392,11.898734,Colony,0,126.58228,0,1,2.9246807,2.9246807,.037564322,50.210087,22.829702,32.648239,.50022858,1.4300772,.65023267,.33490774,1.4300772,10.03939,11.748648,9.3841877,2.4764321,10.457373,-.97911549,1.3234696,3.6260548,5.9286399,-3.2817006,3.3757703,5.6783557,7.9809403,10.283525,1.0731853,.22451486,2.5270998,4.8296852,7.1322703,-2.0780702,.037555493,.3673268,2.0338807,4.3193789,6.621789,1.7943554,4.0692096,6.3715057,8.6740875,10.976673,.12484695,1.0486641,3.221839,5.5228481,7.8254175,11.150519,12.441795,10.077334,119.56522,.030914739,35.900002,.30025455,ELA,24.130436,255.70653,Colony,0,119.56522,0,1,.14039533,.14039533,.020609824,49.264599,63.471771,32.98867,.31384981,.51973772,.66962224,.27417305,.51973772,10.091229,11.691617,12.451786,5.5440302,10.488493,-1.5794023,.7231828,3.0257678,5.3283529,-3.8819873,.33929205,2.6418772,4.9444623,7.2470474,-1.9632931,-1.1739371,1.1286479,3.4312332,5.7338181,-3.4765222,.020608366,.20466639,1.4705797,3.7195029,6.0215058,.13993816,1.1402777,3.3362901,5.6376219,7.9401946,.030909816,.30442354,1.8469828,4.1246419,6.4269681,11.18164,12.384765,13.144933,T1 in.,T2 as.,Lasting exit,Lasting exit,Lasting exit,1
ELA33,Middle,Vanniyar,79,.11108861,60,.75949365,ELA,,Below primary,Non-agri regular non-qualified workers,Below primary,Agri casual workers,Non-agri casual workers,33.5,182,Ur,5,74,.06329114,.93670887,.32967034,.32967034,.11108861,0,0,0,42.908405,56.670509,39.148678,.48071739,.69081211,.91237783,.48071739,.69081211,10.419301,11.277204,12.111762,5.2040067,11.0021,.10515798,2.407743,4.7103281,7.0129132,-2.197427,1.1929229,3.495508,5.7980933,8.1006784,-1.1096621,.10515798,2.407743,4.7103281,7.0129132,-2.197427,.11086138,.95764989,3.10291,5.4034958,7.7060609,.32397324,1.9083176,4.1888852,6.4912429,8.7938251,.11086138,.95764989,3.10291,5.4034958,7.7060609,11.695247,11.97035,12.804909,82.987335,.072499059,262.79999,3.166748,ELA,56.20253,207.40508,Ur,0,82.987335,0,1,1.2670857,1.2670857,.022705825,43.618488,59.193378,64.053345,.41697574,1.0821031,1.4684906,.28316903,1.0821031,10.936717,11.326444,12.242429,5.3346739,12.479149,-1.4825487,.82003635,3.1226215,5.4252067,-3.7851338,2.5393045,4.8418899,7.144475,9.4470596,.23671952,-.32159659,1.9809885,4.2835736,6.5861588,-2.6241817,.022703875,.22515115,1.5584855,3.8162532,6.1183586,1.0582221,3.2340052,5.5350523,7.8376222,10.140207,.072435699,.67301947,2.6788585,4.9767685,7.2793064,13.172296,12.01959,12.935576,57.608696,.44751376,96.599998,1.6768302,ELA,51.358696,180,Ur,0,57.608696,0,1,.53666663,.53666663,.12358042,38.621517,56.462162,45.883766,.76489556,.81264627,1.1880362,.49810001,.81264627,10.846589,10.961429,12.100712,5.1929569,11.478334,.21172193,2.514307,4.8168921,7.1194773,-2.0908632,1.6802069,3.9827921,6.285377,8.5879622,-.62237817,1.4985372,3.8011222,6.1037073,8.406292,-.804048,.12326801,1.0386941,3.2090871,5.5100555,7.8126245,.51376474,2.3819234,4.6760259,6.9785252,9.2811098,.43378136,2.2039402,4.4943943,6.7968559,9.0994396,12.171481,11.654576,12.793859,T2 in.,T2 as.,New over-indebted,New over-indebted,Never,0
